id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1488536269131030540,1488536269131030540,2022-02-01 21:34:36 Центральная Азия (зима),2022-02-01,21:34:36,+0600,325044863,jamespalmertv,James Palmer,,So @nflnetwork has a Tom Brady Tuesday in store for you as he announced his retirement today. All Brady programming.,en,"[{'screen_name': 'nflnetwork', 'name': 'nfl network', 'id': '19362299'}]",[],[],1,4,20,[],[],https://twitter.com/JamesPalmerTV/status/1488536269131030540,False,https://twitter.com/NFLMedia/status/1488535781656432643,0,,,,,,,,[],,,,
1488535781656432643,1488535781656432643,2022-02-01 21:32:40 Центральная Азия (зима),2022-02-01,21:32:40,+0600,38285308,nflmedia,NFL Media,,.@nflnetwork Tom Brady programming TODAY (ET):  4p - The Brady 6  5p - America's Game: 2001 Patriots  9p - Super Bowl XXXVI  9:30p - Super Bowl XXXVIII   10p - Super Bowl XXXIX   10:30p - Super Bowl XLIX   11p - Super Bowl LI  11:30p - Super Bowl LIII  Midnight - Super Bowl LV,en,"[{'screen_name': 'nflnetwork', 'name': 'nfl network', 'id': '19362299'}]",[],[],5,21,89,[],[],https://twitter.com/NFLMedia/status/1488535781656432643,False,,0,,,,,,,,[],,,,
1488532115285327883,1488532115285327883,2022-02-01 21:18:06 Центральная Азия (зима),2022-02-01,21:18:06,+0600,19067150,driscollis,Mike Driscoll,,👋 Hi! I'm Mike  I tweet about:  🐍 Python programming 🐍 Writing Python books 🐍 Python GUIs 🐍 Sys Admin with Python 🐍 Databases &amp; Python 🐍 PDFs and Python 🐍 Excel and Python 🐍 XML with Python 🐍 Automation with Python 🐍 Beginner to advanced Python  🐍 🐍 🐍 🐍 🐍,en,[],[],[],4,4,31,[],[],https://twitter.com/driscollis/status/1488532115285327883,False,,0,,,,,,,,[],,,,
1488530531302232066,1488530531302232066,2022-02-01 21:11:48 Центральная Азия (зима),2022-02-01,21:11:48,+0600,2785952546,drainbamager,Drain Bamager #FreeMustafaAli,,I love how people tend to discredit Dave Meltzer and his scoops when Vince on a regular basis changes his mind faster than the speed of light.  All you have to do is watch one week of their programming that's blatantly filled with false advertising.,en,[],[],[],2,5,26,[],[],https://twitter.com/DrainBamager/status/1488530531302232066,False,https://twitter.com/andyhmurray/status/1488483633610506241,0,,,,,,,,[],,,,
1488527655851159552,1488527655851159552,2022-02-01 21:00:23 Центральная Азия (зима),2022-02-01,21:00:23,+0600,15994195,mactuitui,Alexis André,,Back to our regular programming  https://t.co/OkPaxum6kV,en,[],[],[],2,4,33,[],[],https://twitter.com/MacTuitui/status/1488527655851159552,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1488527628919521282/pu/img/tCMksaW_Uo09lGPH.jpg,,,,,,,[],,,,
1488526616829571080,1488526616829571080,2022-02-01 20:56:15 Центральная Азия (зима),2022-02-01,20:56:15,+0600,56641453,alyssavingan,Alyssa Vingan,,Few things more humbling than having to periodically ask my parents for their cable login just so I can catch up on my Bravo reality programming.,en,[],[],[],1,1,24,[],[],https://twitter.com/alyssavingan/status/1488526616829571080,False,,0,,,,,,,,[],,,,
1488526338852069390,1488526338852069390,2022-02-01 20:55:09 Центральная Азия (зима),2022-02-01,20:55:09,+0600,56019754,onmyway133,Khoa 🔥,,"I told my little brother @khuong291 that programming is fun, so he made a career switch from electrical engineer to learning iOS, React &amp; Nodejs.  Now he has made his first iOS app, first and foremost for his 3-month-old daughter 🥳  Please support it 🙏   https://t.co/1hdyNMcV3U  https://t.co/xsUXKVdOuu",en,"[{'screen_name': 'khuong291', 'name': 'khuong pham', 'id': '3270043807'}]",['https://apps.apple.com/tt/app/baby-lover/id1593197907#?platform=iphone'],['https://pbs.twimg.com/media/FKhOAYWWYAMFlRR.jpg'],3,3,18,[],[],https://twitter.com/onmyway133/status/1488526338852069390,False,,1,https://pbs.twimg.com/media/FKhOAYWWYAMFlRR.jpg,,,,,,,[],,,,
1488523375035265026,1488523375035265026,2022-02-01 20:43:22 Центральная Азия (зима),2022-02-01,20:43:22,+0600,49827148,tkras,Tom Krasniqi,,BREAKING: #Bucs QB Tom Brady has announced his retirement. We're breaking into programming NOW @953WDAE,en,"[{'screen_name': '953wdae', 'name': '95.3 wdae & am 620', 'id': '23517017'}]",[],[],6,1,23,['bucs'],[],https://twitter.com/TKras/status/1488523375035265026,False,,0,,,,,,,,[],,,,
1488521783863037955,1488521783863037955,2022-02-01 20:37:03 Центральная Азия (зима),2022-02-01,20:37:03,+0600,1123232969043382272,ephantus_tech,"Ephantus Official, EWS",,Programming is NOT for the faint-hearted!,en,[],[],[],3,3,23,[],[],https://twitter.com/ephantus_tech/status/1488521783863037955,False,,0,,,,,,,,[],,,,
1488521568267472900,1488521568267472900,2022-02-01 20:36:11 Центральная Азия (зима),2022-02-01,20:36:11,+0600,28173550,tblightning,Tampa Bay Lightning,,Tampa’s Black History right in our own backyard.  Visit the @TampaBayHistory Center all of February for engaging and informative programming in celebration of #BlackHistoryMonth.   https://t.co/ojJfA3Qo1n,en,"[{'screen_name': 'tampabayhistory', 'name': 'tampa bay history center', 'id': '29441654'}]",['http://tbl.co/blackhistorymonth'],[],0,8,43,['blackhistorymonth'],[],https://twitter.com/TBLightning/status/1488521568267472900,False,,0,,,,,,,,[],,,,
